global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47
760.51456939161	n/a	578382.4102569061	n/a	749.3883186710038	n/a	561582.852160554	n/a	575.1724983794711	n/a	330823.4028920827	n/a	571.4001738304389	824.601085922364	n/a	n/a	n/a	n/a	-0.039557708	-0.006856871	0.0305340245	-0.0385584218	0.0340734288	-0.0142958274	0.0197489446	-0.0706882452	0.036715461	-0.0641636488	0.0192990368	-0.0745977069	-0.0114257973	0.0454988963	-0.0670857042	0.0725518746	-0.003441332	0.0173831049	-0.0173349919	0.0192305772	-0.0446182084	0.0123600455	-0.0168369238	0.0432605817	-0.0179791839	0.0286437041	-0.0217582032	0.0360338529	-0.0072092074	0.0200744188	-0.0113479235	0.0454154392	0.0677834308	-0.0728912886	0.0011754953	-0.0169640471	0.0175605898	-0.0154713706	-0.0435394929	0.0023715067	-0.0525446847	0.0176853256	-0.0122872232	0.0280163304	-0.0626875188	0.0108448116	-0.0128093303	0.0384113306	-0.0107576973	0.0188702366	-0.0423168612	0.0206939347	-0.0285244464	0.0528150529	-0.0258783404	0.0637433485	0.026011572	-0.0082527516	0.0156146043	-0.0075318842	0.0027325335	-0.0008858867	0.0329168325	-0.0219187963	0.0459688093	-0.0254084459	0.0084019232	-0.0405162914	0.0237197374	-0.0301969164	0.0134607839	-0.0249084202	-0.0076586457	0.1132219634	0.1132047441	0.1131760472	0.1131358755	0.1130842333	0.0226941969366976	n/a	0.0005150265746016	n/a	0.1836658389028684	n/a	0.0337331403798944	n/a	0.1027860030103511	n/a	0.0105649624148439	n/a	0.0053848758280344	n/a	2.899688768334916e-05	n/a	0.0006911929841357	n/a	n/a	4.77747741318414e-07	0.000441141863733	n/a	1.9460614393782475e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
761.2680684157572	0.7534990241471178	579529.0719894579	0.5677607793906588	752.4795667337426	3.091248062738714	566225.498351801	9.555814585385852	577.0485682490872	1.876069869616117	332985.0501183215	3.5196381556814345	573.1256243163738	835.2076891108683	0.629166	27.136547	0.1098066891365717	0.0503620999300812	-0.0476895567	0.0077011915	0.022889491	-0.0340003087	0.0152059004	0.0095439324	0.01315732	-0.029557191	0.0575584633	0.0058723051	0.0159257585	0.0016079271	-8.58704e-05	0.043042213	-0.0737774351	0.0265820486	-0.0217301072	-0.0450167545	-0.0295868626	-0.0331653633	-0.0364878203	-0.0375320033	-0.0336004537	0.0670039889	0.0266392664	-0.0172550263	-0.0413148782	0.0322022288	-0.0179076052	0.0205494856	0.0002095315	0.0412480387	0.0737078808	-0.0309666593	-0.018696214	0.0366924391	0.0334019415	0.0285941618	-0.0222961063	-0.0471414508	-0.0767296641	0.0269171976	0.0176461685	-0.0380735684	-0.0555611287	-0.0466573578	-0.0169133931	-0.016135799	-0.0079215417	0.0099487247	-0.0448436689	0.0170803703	-0.0397232746	0.056998526	-0.0265938108	0.0504939529	0.0310121442	0.000579018	0.0081151147	-0.0127863	0.0041046986	0.0281631713	0.0264524168	-0.0271735772	0.0522349394	-0.0215717852	0.0312436681	-0.010262091	0.0100035752	-0.0536952867	0.0329383981	-0.0644499913	-0.0122041077	0.1131760472	0.1130211256	0.1127630801	0.112402146	0.1119386527	0.037006227462669	0.0143120305259714	0.0013694608710187	0.0002048342177763	0.197905794107271	0.0142399552044026	0.0391667033412295	0.0002027763242233	0.1015962960865834	-0.0011897069237677	0.0103218073785127	1.4154025644608035e-06	0.005952953534723	0.0005680777066886	3.5437655786571056e-05	3.227122808365793e-07	0.0001688351453343	-0.0005223578388014	2.7285771175726935e-07	2.850530630005421e-08	0.0009520062478916	0.0005108643841586	9.063158960246424e-07	2.609824190017456e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
758.0259478889134	-3.242120526843792	574603.3376728856	10.511345510581863	745.4530255826035	-7.026541151139099	555700.2133502576	49.37228054865118	576.2787974718364	-0.7697707772508693	332097.2524155858	0.5925470495094074	572.3410261513825	828.6078426079238	0.634908	27.384233	0.0758340622294826	0.0365044333072281	-0.029968203	0.0081096844	0.0212987635	-0.0229122748	-0.0002470331	0.0156957565	-0.0245359167	-0.0320093218	-0.0293974199	-0.017289018	-0.0402845072	0.0332701848	0.0027003528	0.0256466479	-0.0455581827	0.0403762498	-0.0180882187	-0.0348697217	-0.039624211	-0.0413047087	0.0104719911	-0.0209608514	0.0083239513	0.0140606332	0.0030820695	0.0308879669	0.0169256025	0.0173904117	-0.0257265219	-0.0385276236	0.0024434407	0.0261961654	0.0451656397	-0.0448886757	-0.0090733215	0.0262702772	0.0434164326	0.0431349793	0.0178104653	-0.0234471266	0.0091128261	0.0211363681	0.0360759718	0.0037036438	0.0240694865	-0.066827517	-0.0429187706	-0.0296748282	-0.0122645389	0.011054553	-0.044424624	0.0151840219	-0.033339489	0.0529047781	-0.0314001024	0.0591973083	0.023280116	-0.0003168645	0.0178839776	-0.0183061793	0.0068086266	0.025925571	0.0289592952	-0.0080136082	0.0507719205	0.0009440172	0.0384272626	-0.0122631606	-0.0254028975	-0.0607689422	-0.0288265372	-0.106663384	-0.0421096331	0.1130842333	0.1126541864	0.1119386527	0.1109394454	0.1096590966	0.0411497164065508	0.0041434889438818	0.0016932991603395	1.7168500628070712e-05	0.1790298106209462	-0.0188759834863248	0.0320516730909718	0.000356302752576	0.1192476006864495	0.0176513045998661	0.0142199902694749	0.0003115685540772	0.0055163573416422	-0.0004365961930807	3.04301983206898e-05	1.906162358126469e-07	0.0003309158413253	0.000162080695991	2.6270152012926962e-08	1.0950529404003113e-07	0.001056595062808	0.0001045888149163	1.1163931267502413e-06	1.0938820205616963e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
755.9117157545792	-2.114232134334202	571402.5220150317	4.469977517851355	736.2605010381354	-9.192524544468029	542079.5253889263	84.50250750064714	574.5637681905558	-1.715029281280522	330123.5237173308	2.9413254356495835	570.7800113334187	810.5770018751288	0.634822	27.38051	0.0695714340533969	0.0324585526723998	-0.0083656223	-0.004591729	0.0348216519	-0.0264617341	0.0021828184	0.0507915623	-0.05260967	-0.0997277919	-0.05379858	-0.0278597008	-0.095179855	0.0204217762	-0.012525482	0.0405096496	-0.0536166914	0.0598148379	-0.0047817548	0.0292145841	-0.0006314781	0.0067884481	-0.0210023205	-0.0172267397	0.0098869738	-0.0054774636	-0.0002630466	0.0385026822	-0.0072269486	0.0608499657	-0.0343835538	-0.0636918748	-0.0125089859	0.0415669767	0.053815	-0.0620523525	-0.0027038699	-0.0284999753	0.0048161889	-0.0063119377	-0.0274854668	-0.0203861939	0.0145477201	0.0031439111	0.0038036693	0.0052542026	-0.0431344313	-0.0392231807	-0.0748777147	-0.0436908842	-0.0288751587	0.0113572198	-0.0406158211	0.0160266126	-0.0469290139	0.051106952	-0.0284806103	0.0587991009	0.0247509843	0.0002513583	0.0057339955	-0.0210386964	0.0090405951	0.0191974273	0.0348723073	-0.0309036576	0.0461516361	-0.0013314269	0.0163062611	-0.0065600811	-0.0010936691	-0.0532181615	0.0147364821	-0.0653210009	-0.0116194997	0.112946559	0.1121045217	0.1107057733	0.1087572599	0.1062686577	0.0461203262215121	0.0049706098149612	0.0021270844907786	2.4706961932589545e-05	0.1576236273376423	-0.0214061832833039	0.0248452078950759	0.0004582246827583	0.1307349380456912	0.0114873373592416	0.0170916240258107	0.000131958919605	0.0057662312634207	0.0002498739217785	3.3249422983250286e-05	6.243697678496802e-08	0.0006262944686967	0.0002953786273714	8.724853350781241e-08	3.922447615200818e-07	0.0009677015400401	-8.889352276789987e-05	9.364462705959812e-07	7.902058390087133e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
758.7389134490356	2.8271976944564585	575684.7387818232	7.993046803539914	744.3351679058327	8.07466686769726	554034.8421814041	65.20024502428788	575.2113952311834	0.6476270406275262	330868.1492038046	0.4194207837519674	571.426616936377	811.5860537716134	0.583387	25.162052	0.1073670271388268	0.053016677217902	-0.0113641064	-0.0027185961	0.0269406811	-0.0287436133	0.0130996941	0.0410773961	-0.0062518027	-0.0613042828	-0.034110549	0.0529826226	-0.0341078325	-0.000682221	-0.0116230361	0.0398018486	-0.0498140905	0.0539525926	-0.0316260853	0.0183400247	-0.0297232798	0.0307871751	-0.0403850754	-0.0201318883	0.0002491017	0.0297943587	-0.0306218438	0.0789992106	-0.0166973089	-0.0490133628	-0.0007376613	-0.0099820519	-0.0106176034	0.0382711391	0.0498184479	-0.055187753	-0.0238552711	-0.0230809599	0.0310334525	-0.0282626485	-0.040093757	-0.0215514548	-0.0037224619	0.0231127476	0.0259524219	0.0835063423	0.0130218019	-0.0166277082	0.0421655172	-0.0045267347	0.0097096762	0.016059412	-0.0367488198	0.0196330583	-0.0294543093	0.0638013252	-0.0253046622	0.0564562225	0.0249515056	0.004121796	-0.0001377614	-0.0044213003	0.0144093675	0.0189308209	0.0237513338	-0.016743385	0.0421845313	-0.0184291786	0.0072791976	-0.0187224879	0.0391827091	0.0025358565	0.0382806663	0.0103971664	0.0203126359	0.1127630801	0.1113730231	0.1090689406	0.1058697418	0.1018016823	0.0338000803571105	-0.0123202458644016	0.0011424454321471	0.0001517884581593	0.1356552014355969	-0.0219684259020453	0.0184023336765323	0.0004826117366136	0.0877418360812214	-0.0429931019644698	0.0076986297989039	0.0018484068165272	0.005650147644687	-0.0001160836187337	3.1924168406762054e-05	1.3475406538311033e-08	0.0005569144814225	-6.937998727420006e-05	4.813582634168162e-09	3.101537396180921e-07	0.0013839430021904	0.0004162414621503	1.915298233311778e-06	1.732569548130197e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
760.2149250309537	1.476011581918101	577926.7322398187	2.178610189956375	747.6386691526169	3.303501246784208	558963.5796122962	10.913120487504816	575.7626849053345	0.5512896741511213	331502.6693293995	0.3039203048256494	572.003936381922	830.2283835016905	0.680094	29.333151	0.0796127093042411	0.0400860035207973	-0.0250474289	-0.0177144127	0.0448689725	-0.0611594657	0.0311162072	0.011827828	-0.0029853148	-0.0137467096	0.0024529536	-0.0091857902	0.0085669402	0.0068938364	-0.0097902333	0.0382865343	-0.0676071853	0.0576916692	-0.0076883497	-0.0129172527	-0.0358594993	-0.0109248993	-0.0416678252	-0.0121433505	0.008579758	0.0481989513	-0.0461812394	-0.0054056381	-0.0450303835	0.1062680648	-0.0613496326	0.0334990257	-0.0097074338	0.0377105789	0.0667336376	-0.058101054	-0.0057589029	0.0037669452	0.0351835884	0.015424217	-0.0421790146	-0.01434094	-0.0470737945	0.0364431895	-0.0687412835	0.0074904123	-0.0964218105	-0.0464504475	-0.078974628	0.0219811316	0.0099413757	0.0146431081	-0.0439741001	0.0198590918	-0.0446753795	0.0489700683	-0.0281755485	0.0524418993	0.0257232878	-0.0011881531	0.0259995107	-0.0237627631	0.0188516352	0.0338212946	0.0446187841	-0.0173261997	0.0700079916	-0.0197114893	-0.0006634225	0.0067039332	0.0253841912	-0.0330954271	8.93402e-05	-0.0998832285	0.0185814478	0.112533871	0.110460877	0.1070341271	0.1022956179	0.0963034222	0.0234839690891277	-0.0103161112679827	0.0005514968041791	0.0001064221516934	0.1399510874851017	0.0042958860495048	0.0195863068882625	1.845463695033009e-05	0.0672234030068779	-0.0205184330743434	0.0045189859118251	0.0004210060958263	0.0055150619318185	-0.0001350857128685	3.0415908111793604e-05	1.8248149821190932e-08	0.000464646983024	-9.226749839849998e-05	8.513291260717196e-09	2.1589681883330537e-07	0.0020462353691716	0.0006622923669811	4.187079186048834e-06	4.386311793615603e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
753.467440515887	-6.747484515066731	567713.1839175618	45.52854728106532	740.342606935207	-7.29606221740994	548107.1756436183	53.23252388031685	574.5754503692779	-1.1872345360566214	330136.94816705846	1.409525843605581	570.8106412897088	798.446570635714	0.732835	31.607903	0.1264911537753122	0.0622005282428412	0.0151835984	-0.0150436331	0.0097152421	-0.0342625077	0.0112010792	0.0547749461	-0.0369525597	-0.019909869	-0.0353018257	0.0337933676	-0.0758811256	0.0294849188	-0.0103729753	0.0413521807	-0.0542636589	0.0649690971	-0.0091940275	0.0074507311	-0.0097357201	-0.0266151978	-0.0459076431	-0.0245026242	0.0301784646	-0.0303179155	-0.0458354033	0.0750160154	-0.0419026446	0.0218278472	-0.0094040842	-0.0672162456	-0.0102324735	0.0403168024	0.0532290457	-0.0642116774	-0.006599934	0.0002358434	0.0061311774	0.0341200281	-0.0520329932	-0.0294442951	0.0458441459	-0.001095496	-0.0048080909	0.0848691686	-0.038786641	-0.0454195579	-0.0168066265	-0.0585386093	-0.0541763778	0.0149900885	-0.0376817241	0.0218589678	-0.0292492501	0.0613310737	-0.0265106774	0.0485553179	0.0194492907	0.0131012969	-0.004381928	-0.0138802031	0.0073118458	0.045781081	0.0373008115	-0.030860149	0.0389690929	-0.0193044111	0.0295805987	-0.0207309796	0.023643141	0.0044536014	-0.0177974116	-0.0857287162	0.0320000779	0.1122590247	0.109369563	0.1046087577	0.0980580676	0.0898295767	0.0212257904690034	-0.0022581786201242	0.000450534181034	5.099370680386482e-06	0.1169628655032966	-0.0229882219818051	0.0136803119067422	0.0005284583498847	0.0823804392307607	0.0151570362238828	0.006786536767853	0.000229735747092	0.0061269148400124	0.0006118529081938	3.753908545676417e-05	3.743639812653328e-07	0.0002161312937278	-0.0002485156892962	6.176004782636544e-08	4.6712736128452564e-08	0.0011848496276717	-0.0008613857414999	1.403868640193766e-06	7.419853956593326e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
759.1351467545273	5.667706238640335	576286.1710380177	32.122894007522575	741.1888518816575	0.8462449464504971	549360.9141536496	0.7161305093930047	574.2433595677654	-0.332090801512436	329755.4360076739	0.1102843004491721	570.5160156189107	819.2275520302383	0.746039	32.177391	0.085246411538711	0.0495620859878321	-0.0178171408	-0.0229536789	0.0680080867	-0.0266689007	0.0380945278	0.0129905743	0.0050708283	-0.0773576133	-0.0869609791	-0.0464815288	-0.0213690306	-0.0248647854	-0.0153136539	0.046286604	-0.0642834856	0.0671960039	-0.0118317691	0.0639706071	-0.0364546996	-0.0009551201	0.03225504	0.0310193527	0.0234438372	-0.0385336217	-0.0500045585	0.0745904022	-0.047828075	-0.0161540107	-0.037805922	0.0206282042	-0.0155953389	0.0459949374	0.0643654599	-0.0645604738	-0.0030293534	-0.0638977977	0.0276633348	0.0064360982	0.0218138982	0.0304892066	0.0498113063	-0.0058490669	-0.015062825	0.0878164362	-0.0237107711	-0.0052130174	0.0432042746	0.0468915396	-0.0126950196	0.0110847953	-0.0342629299	0.0147157082	-0.0616751289	0.047390862	-0.0158169433	0.0242366247	0.0478664968	0.008113911	0.018583912	0.0095888725	0.0005942768	-0.0098328344	0.0252257423	0.0001275406	0.0538272794	-0.0439412763	-0.0052312304	-0.0329337797	0.058007038	0.0066275723	0.0695626055	0.0499033776	0.0435036186	0.1119386527	0.1081008511	0.1018016823	0.0931845731	0.082445728	0.041372242712157	0.0201464522431535	0.0017116624670336	0.0004058795379856	0.1218329950285976	0.0048701295253009	0.0148432786776382	2.3718161593208523e-05	0.0381203713765643	-0.0442600678541964	0.0014531627138871	0.001958953606458	0.0060413058799383	-8.560896007410012e-05	3.649737673497707e-05	7.328894044968868e-09	0.0003618486803502	0.0001457173866224	2.1233556764062004e-08	1.3093446747118121e-07	0.0012729185192964	8.806889162470003e-05	1.6203215567677397e-06	7.756129672003159e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
760.765124343626	1.629977589098644	578763.5744175727	2.6568269409638274	750.6799236079145	9.49107172625702	563520.3477079843	90.0804425129554	575.6885470734834	1.4451875057179675	331417.3032315783	2.088566926683321	572.0840920035055	827.385375610999	0.681268	29.38376	0.2421188333045644	0.1390624814836698	-0.0085147919	-0.0267976642	0.0702224221	0.003661553	0.04035232	-0.0178388382	0.0219194416	-0.006848825	-0.0036081231	-0.0675204325	0.064232793	-0.031814136	-0.0149165352	0.0355608974	-0.0442840812	0.0540063361	-0.0150053114	-0.0057503845	-0.0475917348	-0.0417697387	0.0254175366	-0.0011234784	-0.0123300975	-0.0019456043	-0.0303808896	0.0435131941	-0.0732795619	0.0342858254	-0.0362378747	0.1930659345	-0.014615908	0.0340512157	0.0420520917	-0.049494953	-0.0032562149	-0.0019304607	0.0470981183	0.0428337314	0.0260123431	0.0012428017	0.0035210825	-0.0090604896	-0.0411600647	0.0529309273	-0.0889487262	0.039095805	0.0352715675	0.1834471711	0.0627056508	0.0059623897	-0.0245441623	0.0058761583	-0.1167332045	0.0143191481	-0.0033494083	-0.0117806398	0.0235135917	0.0032045397	0.0747455528	0.03328262	-0.0036493163	-0.0201104276	-0.0085810233	0.026284685	0.0510491145	0.0023697989	0.0149522501	-0.0221424347	0.0201072814	-0.0183956799	0.0248792466	0.0488834129	0.0686976387	0.1115728848	0.1066567993	0.0986231436	0.0877067409	0.0742266768	0.02904870797461	-0.0123235347375469	0.0008438274349941	0.0001518695084275	0.1209633063816966	-0.0008696886469009	0.0146321214907922	7.563583425484896e-07	0.0841462135913957	0.0460258422148313	0.0070805852617687	0.0021183781515845	0.008549460388152	0.0025081545082137	7.309327292858015e-05	6.29083903707271e-06	0.0006768860060568	0.0003150373257066	9.92485165883664e-08	4.5817466519552645e-07	0.000438114999111	-0.0008348035201854	1.9194475244603158e-07	6.968969173139356e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
759.9819923773563	-0.7831319662697069	577572.628737856	0.6132956765934574	747.9044934915551	-2.7754301163594164	559361.1313848596	7.703012330794843	576.4207319769985	0.7321849035150763	332260.8602528987	0.5360947329353816	572.7799370438703	816.7096612479622	0.80611	34.768333	0.2209678572547956	0.1305449205780672	0.0002783957	-0.0400532948	0.0570786285	-0.0413950776	0.0333105493	0.002864517	-0.0019090999	-0.0567258429	0.0029294409	0.0088753635	0.025443486	0.0279667117	-0.0080845261	0.0253757058	-0.0453320714	0.0330392241	-0.0137200014	0.0078992425	-0.0474069314	-0.0341891975	-0.032337585	0.0119914664	-0.0433248852	0.0607363876	-0.0259607857	-0.0037068821	-0.0481639787	0.0563622274	-0.0633666009	0.0098556237	-0.0081650222	0.025313616	0.0453162641	-0.0328279756	-0.0046513739	-0.0132595008	0.0497066861	0.0325656894	-0.0280516671	0.0038730715	-0.088152557	-0.0093776439	-0.0420178992	-0.0123791181	-0.0636535964	-0.0640496997	-0.0416655921	0.0100618235	0.009954109	0.0249153462	-0.0296719218	0.0207975433	-0.0462376779	0.0373465398	-0.0123935011	0.0368854508	0.0181250746	-0.0009597657	-0.016427855	-0.0191717933	0.0422289558	0.033795236	0.0264588765	-0.0307567044	0.0503721078	-0.0328021303	0.0172587501	-0.0129100921	0.0585225959	-0.0037864593	0.0627428159	-0.0457205246	-0.0022961739	0.1111618695	0.1050397497	0.0950847397	0.0816600968	0.0652556849	0.0393690575372858	0.0103203495626757	0.0015499226913741	0.0001065096150958	0.1287708287971014	0.0078075224154047	0.0165819263490923	6.095740626704826e-05	0.0197389780742156	-0.0644072355171801	0.0003896272554143	0.0041482919869655	0.0062088648427255	-0.0023405955454265	3.855000263523275e-05	5.478387507270375e-06	0.0005036556612494	-0.0001732303448074	3.000875236209073e-08	2.536690251085704e-07	0.0006929441040678	0.0002548291049567	4.80171531362326e-07	6.493787273308377e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
