global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26
952.5332712398356	n/a	n/a	907319.6328188622	977.9519378208316	n/a	n/a	956389.9926875198	702.0906762850077	n/a	n/a	492931.3177263395	710.8878487765438	1124.5274923644577	n/a	n/a	n/a	n/a	-0.1230828383	0.0252140614	0.1397189988	-0.1857745505	-0.1243254513	0.0525886822	-0.0690038377	0.0241562334	-0.0071899116	0.0005721487	-0.2264674731	-0.0177821855	0.0585998602	-0.1204713533	0.0179720542	-0.1488756201	0.030816828	-0.0655551514	0.08814067	0.2963014923	-0.0323467397	0.2267475652	-0.0608755806	0.1238093011	-0.1077851517	0.0906408099	-0.1429890485	0.1053746989	-0.0991123463	-0.0168767306	0.0450684391	-0.07804488	0.0558385252	-0.2227066064	0.1389234221	-0.0915539781	0.0227285297	-0.0104058653	0.0666866314	-0.1007806401	0.0573019898	-0.0872056885	0.06938623	-0.2417067936	0.0208130252	-0.1194660162	0.187149936	-0.0377564112	0.0318700648	-0.0696831527	0.2614871628	-0.0974765602	0.290652671	-0.0113755064	0.1363761749	-0.0182706125	0.1458882552	0.001073717	-0.0841858509	0.0776759576	-0.0428787562	-0.0345774975	0.1104279569	0.2799475926	-0.1053700629	0.0163737115	-0.1598716947	0.0293261581	-0.26162797	-0.126896507	0.0996443246	-0.1046392994	0.0723321183	-0.2212587579	0.0343170998	-0.1820935529	0.0747792339	-0.2393854955	0.0054936576	-0.2684946658	0.0867181887	-0.0452812286	0.0028272823	0.0700540326	-0.002847848	0.1132219634	0.1132047441	0.1131760472	0.1131358755	0.1130842333	-0.0006016404363009	n/a	n/a	3.619712145923373e-07	-0.0213707396596021	n/a	0.0004567085135984	n/a	0.2102549573400409	n/a	0.0442071470860624	n/a	0.0087800158776374	n/a	7.708867881156485e-05	n/a	0.0003201756901185	n/a	n/a	1.0251247254285777e-07	0.0006081052181317	n/a	n/a	3.697919563190025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
939.6162684622786	-12.917002777556943	166.84896075541383	882878.7319589768	949.110810800999	-28.841127019832584	831.8106077741171	900811.3311793298	700.1999166884626	-1.890759596545081	3.5749718519273173	490279.92333053	708.958528923106	1082.9229187763824	1.522279	43.195477	0.3237787925789798	0.1491611658100715	-0.1943504808	0.0071798508	0.0451274617	-0.1534235712	0.0276811795	-0.1516807694	-0.1333545375	-0.0296505328	-0.057219436	0.0513093943	-0.0552309486	-0.045531969	-0.0066695436	-0.1542598772	-0.0323944282	-0.1232769436	-0.0601725475	0.1317243546	0.1303923942	0.1457081516	-0.060992829	0.0848975779	0.0014302928	0.0430964428	0.011805221	-0.0128140031	-0.123774354	0.1629851498	0.0339508474	-0.0669158661	0.1247189879	0.0724491905	0.1284436443	0.0556260618	0.0720493182	-0.1483011235	0.1587260915	-0.0453080855	0.0166586018	-0.1561006145	-0.0470157177	-0.1193888904	0.0341317215	0.0205758205	-0.0634242051	-0.1454300434	0.1224262036	0.0163873177	0.038844121	0.0506084059	0.1234827908	-0.0329781634	0.2709536469	-0.0777382741	0.1317169396	0.0202344389	0.1373576784	-0.0960236328	0.0276878031	0.0067608216	0.209189986	0.0020464086	0.1656575227	0.1781788638	-0.1073253879	0.0685118616	-0.1253304834	0.029917557	-0.2303732014	-0.2148602144	0.0938808927	-0.0043933107	-0.0309269353	-0.0159736046	0.1154522284	-0.0673172553	-0.0011268038	-0.2535106353	0.1402893139	0.0474029253	0.0670539684	-0.1164536509	0.0462126737	0.0209937663	0.0426952017	0.1131760472	0.1130211256	0.1127630801	0.112402146	0.1119386527	0.0090755705869014	0.0096772110232023	9.364841318758812e-05	8.236598147782984e-05	0.0199484704469341	0.0413192101065362	0.0003979414731722	0.001707277123828	0.0911239551800946	-0.1191310021599463	0.0083035752076638	0.0141921956756331	0.0072161183791795	-0.0015638974984579	5.207236446233217e-05	2.44577538568288e-06	0.0011211533373416	0.000800977647223	6.415651913510527e-07	1.2569848058322074e-06	-0.0001000470219732	-0.0007081522401049	5.014795951655879e-07	1.0009406605705964e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
933.6030254848948	-6.013242977383811	36.15909110505572	871614.6091945491	912.9145699540036	-36.196240846995465	1310.167851453703	833413.0120343033	700.3068359060635	0.1069192176008755	0.0114317190923833	490429.6644167621	707.8801286895973	1034.248220116963	1.487062	42.19619	0.3509646634800323	0.2139407394243207	-0.2417771038	-0.0799727295	0.0468712735	-0.0781260294	0.2431142109	-0.3364370886	-0.0402873235	-0.073188626	0.0141713178	0.0336065596	0.0021855284	-0.0492376025	-0.0131376569	-0.1429379587	-0.0854214105	-0.1076987228	-0.1012562062	0.1357369061	0.1274484986	0.0551087377	-0.03567661	-0.1171236966	0.0789348836	0.044658553	0.2427107202	-0.0033138142	-0.0802271496	0.0443232047	0.1080974089	-0.0686661868	-0.0251480146	0.1241178969	-0.0708949521	0.0196647869	-0.0558804802	-0.0542104594	0.000990293	-0.0431186866	0.0227294226	-0.1516905483	-0.1311517746	-0.1290631027	0.0861272133	0.1102774442	-0.1084065285	-0.123301375	-0.0010932171	0.1457213648	0.0464059172	0.167844982	0.0142833333	0.0779889973	0.0240800396	-0.0896508164	-0.1406986862	0.0959807778	-0.0518545195	0.0267973415	0.0214188744	0.0803104371	0.1164307636	-0.0059420547	0.1813043204	0.1037369876	0.0426376635	0.1196130874	0.0109714657	7.60484e-05	-0.0759240401	-0.1718307836	0.0160809222	0.1730273257	-0.0407820496	0.043037257	0.0219191358	0.0338828498	-0.0028265157	-0.0591551919	0.1081086418	0.166835258	0.066200169	-0.1220513634	0.0146555879	0.0724127091	-0.2308696245	0.1130842333	0.1126541864	0.1119386527	0.1109394454	0.1096590966	0.0158237519514869	0.0067481813645855	4.5537951729339016e-05	0.0002503911258221	0.0874227537314453	0.0674742832845112	0.0076427378699889	0.0045527789047584	-0.0930527018086451	-0.1841766569887397	0.0086588053138886	0.0339210409795478	0.008251073596842	0.0010349552176625	6.808021550050318e-05	1.071132302566834e-06	0.0004858423837579	-0.0006353109535836	4.036200077434301e-07	2.360428218555586e-07	8.099764362451758e-05	0.0001810446655977	3.2777170941389384e-08	6.560618272724354e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
935.0003422881636	1.3973168032687229	1.9524942486971224	874225.640078983	909.2083443425402	-3.706225611463424	13.736108283067429	826659.8134221031	699.7009109521252	-0.6059249539382563	0.367145049805078	489581.3647872339	706.9133988297633	1032.1358990751137	1.315243	37.320732	0.2798778285038736	0.2100358195306123	-0.2127012804	-0.00768341	-0.0844695202	-0.0709731979	0.2709689693	-0.1764315987	-0.0890976647	-0.10219068	0.021962412	0.0686090736	0.0517114388	-0.0096432529	-0.0353515993	-0.0883306768	-0.087595695	-0.0750120224	-0.0293282993	0.2398862101	0.1417063118	0.0022495765	0.0437666871	-0.0790196385	0.1247191021	-0.0056334583	0.0976674423	-0.1596710626	0.1176069236	-0.0776885517	0.0546621467	0.0070995985	0.0740012086	-0.001873132	-0.2261526191	-0.0409154022	-0.1175661575	0.1195456224	-0.0981409667	-0.0135134367	-0.019493146	-0.0970686525	-0.1265006704	-0.0870025386	-0.0176830024	0.1293364181	-0.1378818968	-0.1517725209	0.093780941	0.1018977714	0.0609953221	0.0313917331	-0.1378056741	0.1500816477	-0.14300827	-0.0319531121	-0.0304249569	-0.0209261068	-0.0938864745	0.0926424956	0.0963197448	0.0282245398	-0.0815042219	0.0419202596	0.1275838092	0.0427797743	0.0135414478	0.1247479669	0.0453674623	-0.0208237928	0.0092710385	-0.067281119	-0.0771182799	0.241656589	-0.1419366039	0.1228979908	0.0149286732	0.1455762244	-0.0091623691	0.0763252599	-0.046222947	0.2369845901	-0.0947234187	-0.060955153	-0.0064490142	0.0491942202	-0.0856732376	0.112946559	0.1121045217	0.1107057733	0.1087572599	0.1062686577	0.0199502923177163	0.0041265403662293	1.7028335394120663e-05	0.0003980141635623	0.1312159347120314	0.0437931809805861	0.017217621522352	0.0019178427003983	-0.0914420003855411	0.001610701423104	0.0083616394345092	2.5943590743892583e-06	0.0042883340792214	-0.0039627395176206	1.838980917501165e-05	1.570330448451195e-05	0.0007120731668734	0.0002262307831154	5.118036722905239e-08	5.07048194981113e-07	0.0004989754575675	0.0004179778139429	1.747054529485544e-07	2.48976507254696e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
940.3189967694426	5.318654481279054	28.28808549122977	884199.815685491	927.4399818221876	18.231637479647475	332.39260518928654	860144.9198823398	701.5408413096577	1.8399303575324664	3.3853437205695505	492159.5520254623	708.7200514306168	1043.5479740353996	1.125988	31.950525	0.1204844012986819	0.0596492072249657	-0.1442309735	0.0184164451	-0.0878538535	-0.0864868312	0.1873637395	-0.1252404688	0.0339198845	0.0517138531	0.0135977296	0.0454446831	0.0887321382	-0.0269416702	-0.0505022951	-0.1051547439	-0.0190714015	-0.1104030219	0.0489312603	0.1794626986	-0.0659593316	0.0649297963	-0.0309775489	-0.0735287837	0.1257449421	-0.0034188177	0.0356605273	-0.0699201444	0.1163082535	0.0035907271	-0.0815069775	0.1784082621	-0.0777870892	0.0780219319	-0.0896947193	0.0152415348	-0.0105336829	0.0031018182	-0.1444558583	-0.0262238387	-0.0299929761	-0.1142132995	-0.0679149887	-0.1353543876	-0.0208897909	0.1088993181	0.0494059598	-0.0084748403	0.1422163651	0.1001070144	0.0668571201	0.0179211814	-0.1019774878	0.059138174	-0.13328263	0.0016416909	0.0559857177	0.0929212532	-0.176112964	0.0872147412	0.0306461895	0.0385805232	0.0162974578	0.0517924697	0.1153490446	0.0343698034	-0.0067084024	0.1138053948	0.0663913366	-0.0285436987	0.0995597447	-0.0221782051	-0.0506741995	0.0958708307	-0.1935273966	0.0800509798	-0.0242219644	0.0559629948	-0.047235605	0.0732933644	-0.0315304277	0.1581304227	-0.0105190614	0.0096513464	0.0020115528	-0.008889972	-0.0256841056	0.1127630801	0.1113730231	0.1090689406	0.1058697418	0.1018016823	0.0121919858942618	-0.0077583064234544	6.019131856021533e-05	0.0001486445200458	0.1220180692662182	-0.0091978654458132	0.0148884092274556	8.460072875928481e-05	-0.1063738419972253	-0.0149318416116842	0.0113153942612506	0.0002229598939164	0.0033099811598019	-0.0009783529194194	1.0955975278243531e-05	9.571744349366585e-07	0.0002168318096453	-0.0004952413572281	2.4526400190913054e-07	4.701603367405563e-08	0.0002006419778605	-0.0002983334797069	8.900286511408695e-08	4.025720327977337e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
943.5749384767688	3.255941707326201	10.601156401506255	890333.6645214381	943.5137039524916	16.073722130303963	258.3645431222234	890218.10954615	700.872025926593	-0.6688153830647252	0.4473140166240151	491221.5967264468	709.1755954949595	1084.7764271658352	1.52966	43.404938	0.1934185480672871	0.1100701529984336	-0.165872352	0.1461859257	0.0304408906	-0.0501078399	0.0832858195	-0.1670273365	0.1073882941	-0.0608504001	-0.0076199933	0.1227376079	-0.0054638117	0.0276786586	0.1162115296	0.2520341108	-0.3356144265	-0.2359891838	-0.15910024	0.093526722	-0.103885341	-0.1381463298	0.0492108363	-0.043340668	0.0135636376	0.14770063	-0.0550116977	0.0887614739	0.1026361645	0.0172007928	0.0813709037	0.0593270783	-0.1355474497	-0.2315311371	0.1216618581	0.1724902057	-0.2191789637	-0.0155075981	-0.0576271004	0.0364691904	0.1274420908	0.2271114769	-0.4048383815	-0.1485957742	0.1632208708	0.0883848124	0.0568324399	-0.0275391678	-0.1003712282	-0.0384553493	0.0705499878	-0.1608879616	-0.0427308338	-0.0504082811	0.0276600871	0.1626222599	-0.0464744574	0.0198307753	-0.1454765603	-0.0392624903	-0.1314896205	-0.1600926493	-0.1258819118	0.0296749409	0.1164523391	0.0427554972	-0.0385932538	0.1195441954	0.2872720069	-0.0424209046	0.0445010568	0.1792073139	0.0868870383	0.1194692947	-0.0264203168	0.3087868267	-0.0324519357	0.036504285	0.1341080475	0.0468091815	-0.0224581301	-0.0544357693	-0.0954947598	0.018799557	0.0273580054	-0.044105912	0.1101071053	0.112533871	0.110460877	0.1070341271	0.1022956179	0.0963034222	0.0085106415390043	-0.0036813443552575	1.355229626198626e-05	7.24310194054255e-05	0.0280719795963761	-0.0939460896698421	0.0007880360384593	0.008825867764254	-0.1572593066641729	-0.0508854646669476	0.0247304895324963	0.0025893305143711	0.0029584030704137	-0.0003515780893881	8.752148727033209e-06	1.2360715293785709e-07	0.0003109672090635	9.41353994182e-05	8.861473423624051e-09	9.670060511274253e-08	0.0006530414765589	0.0004523994986984	2.0466530642256365e-07	4.2646317010622834e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
944.9312203628972	1.3562818861283858	1.839500554639972	892895.0112165142	948.7922604642392	5.278556511747638	27.863158847713397	900206.7535168407	701.1974817266932	0.3254558001002579	0.105921477818899	491677.9083798563	709.453211797228	1070.2203626100422	1.505302	42.713753	0.3103984123551801	0.173703715816232	-0.0984440763	0.0493737168	-0.0698362141	-0.0846415239	0.0348321697	-0.1402324159	0.0773177554	0.0325817924	-0.0059603422	0.0344929714	0.1013198799	0.0288979471	0.0484742126	-0.0768158617	0.0153283257	-0.1420901686	0.074329202	0.0705931938	-0.076772212	-0.0147832165	-0.0008782955	-0.0177708999	0.0305055506	-0.0299489308	0.100999921	0.1499784224	0.0075739513	-0.0982464099	0.1053131636	0.1444699216	0.0715081192	-0.1176686947	-0.0467228371	-0.023454259	0.0468406623	0.1498498708	0.2305624845	0.0308500574	0.0608909804	-0.0716318234	-0.04513119	-0.1855267364	-0.062437192	0.0748102596	0.0878315332	-0.0026880047	-0.0222296329	0.0753961467	0.0060456118	0.0097255296	0.0378129715	0.0059062449	-0.0854253273	0.1393050175	-0.0459821419	-0.2166193418	-0.1277007572	0.1321523831	-0.0195885252	-0.0813147194	0.0256271349	0.0379438621	0.0880493841	0.0220521588	-0.0412202879	0.0992441822	0.093802823	-0.0199181833	0.1747727365	0.0249784259	-0.0296189217	0.0955909533	-0.0445710229	0.0719595165	-0.1088002487	-0.1163684239	-0.137730947	0.1532722518	-0.1621503703	-0.0306401144	0.0225754936	0.0630320672	0.0526918592	-0.0089853161	0.1188222199	0.1122590247	0.109369563	0.1046087577	0.0980580676	0.0898295767	0.0238313573558599	0.0153207158168556	0.0002347243331408	0.0005679335934226	0.1190101500843638	0.0909381704879877	0.0141634158231027	0.0082697508517023	-0.0205952214087261	0.1366640852554468	0.0004241631448744	0.018677072198708	0.0026177144232222	-0.0003406886471915	6.852428801545535e-06	1.160687543251744e-07	-0.0006671860374067	-0.0009781532464702	9.567837735801915e-07	4.451372085104545e-07	0.0006223745543228	-3.0666922236100035e-05	9.404601194350067e-10	3.873500858685039e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
947.9641000026106	3.0328796397134283	9.198358908988254	898635.9348937595	952.0838952330408	3.2916347688016003	10.834859451183563	906463.74356212	700.5112725090112	-0.6862092176820624	0.4708830904318282	490716.0429121941	708.0492106437354	1092.5581383135077	1.452912	41.227173	0.5751593300722726	0.2991772173372023	0.0330247465	0.1237469594	-0.0883049246	-0.0576463291	-0.002136225	0.063956679	-0.0796370443	-0.0435028598	-0.1136007014	-0.242088875	0.0065577871	0.0667633339	0.0861431463	-0.0048240506	0.037223214	-0.0541930992	0.1439501007	-0.0141088965	-0.0769230629	-0.008781609	0.1059706668	0.0232065889	-0.0610003233	-0.2601211703	0.032869203	0.0348904685	0.0268553909	0.0734114273	-0.0073452589	-0.1300993591	-0.2732535569	0.1339926167	-0.0069525993	-0.0287880243	-0.0160945412	0.0577533459	0.1909604293	0.0726068089	0.0664361169	0.0160529664	0.0530426609	-0.0448165341	-0.0867623908	-0.0872048183	0.1122775468	-0.0549010055	0.0548166983	-0.1229580012	-0.2140692292	0.0945682647	-0.063927794	0.028860469	-0.1422595328	0.036894466	-0.1060230847	0.2137967309	0.031946811	-0.0349877398	0.0099592163	0.0296623945	-0.0990111711	0.0576065456	-1.8008e-06	0.0441852769	-0.1670875756	0.0102844433	-0.0405976223	-0.0486200383	0.0391407627	0.0796220371	-0.0631965478	0.0136668196	0.171912964	0.0485257217	-0.0339403101	-0.1912847034	-0.2864034029	0.2266750307	-0.0643094248	-0.1267401253	0.044035905	-0.0726177948	-0.0293787091	-0.1949425889	0.2666492439	0.1119386527	0.1081008511	0.1018016823	0.0931845731	0.082445728	0.0003003481451742	-0.0235310092106857	0.0005537083944733	9.020900830958232e-08	-0.0152853700024166	-0.1342955200867804	0.0002336425361107	0.0180352867153788	0.1794781251497141	0.2000733465584402	0.0322123974072564	0.0400293440030937	1.698187114007447e-05	-0.0026007325520821	2.883839474180942e-10	6.763809807459605e-06	-0.0020979981332625	-0.0014308120958558	2.0472232536472666e-06	4.401596167172934e-06	0.0009360189907122	0.0003136444363894	9.837283247802442e-08	8.761315509738856e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
949.8967868581548	1.932686855544148	3.735278481593126	902303.9056834468	952.714598701789	0.6307034687481519	0.397786865490951	907665.1065795108	701.5493121139599	1.0380396049487215	1.0775262214420982	492171.4373275704	708.5948864710203	1073.030615293838	1.696635	48.142944	0.2753901098860532	0.1711913913655772	0.1349044027	-0.0358797499	-0.050244928	0.0140256181	0.0304671415	0.1049580861	0.0619321884	0.1427230071	0.0681427694	-0.1622998726	-0.0238906044	0.089832402	-0.0310229291	0.0197384343	0.1128753811	0.0221556458	-0.049068046	-0.0621677246	-0.1131256718	-0.049147696	-0.1071469883	0.1429717075	-0.0919814027	0.0510445654	-0.1224539856	-0.0437116093	0.0755967663	0.0299382888	0.3318752722	-0.0478373991	0.1118887789	0.1341696814	-0.0573997609	0.0720005479	0.0910170148	-0.0013628388	-0.1054712985	0.0853859873	-0.0394826	0.0174288075	0.1001494454	-0.003816764	0.0302803863	0.0361055334	0.0116324871	0.1732846713	0.0335758711	-0.1772311193	0.0169259813	-0.0920464171	0.1011440951	0.0810261834	0.0649895395	0.0279094674	-0.2186080645	-0.0803894572	-0.0573286607	-0.1116314111	0.3231882104	-0.0626326261	-0.0537466817	0.0384510408	-0.1033138237	-0.0116422014	-0.0128362552	-0.0373624262	-0.0481849282	-0.0092205616	-0.0106028166	-0.0786503646	0.0284444099	-0.0820703832	0.1008184376	-0.1388098433	-0.0713243694	-0.121809153	-0.1947772922	0.3754027154	-0.0741481571	-0.0822720249	0.0013501128	0.0684924286	-0.1116494176	0.0125431127	-0.2559525597	0.1115728848	0.1066567993	0.0986231436	0.0877067409	0.0742266768	0.0170961161811646	0.0167957680359903	0.0002820978239187	0.0002922771884798	0.0111002015086256	0.0263855715110421	0.000123214473532	0.0006961983839643	0.258613040186276	0.0791349150365619	0.0668807045543884	0.0062623347778438	-0.0026562402774174	-0.0026732221485574	7.0556124113744666e-06	7.146116655538242e-06	-0.0017916385116931	0.0003063596215693	9.38562177281459e-08	3.209968556581866e-06	0.0008541236547899	-8.189533592230008e-05	6.706846045826374e-09	7.295272176716562e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
956.3616435288584	6.464856670703625	41.79437177274116	914627.5932132192	967.8647158314304	15.150117129641444	229.52604904185512	936762.1081514556	702.7489954106593	1.1996832966993909	1.4392400123795182	493856.1505506908	709.7208278580794	1126.784151833155	1.686745	47.862289	0.8550736732857538	0.5298300375152395	0.1144330795	-0.0687009609	0.11431516	0.2314568088	-0.0369898387	0.2376988388	0.001945868	0.005443205	0.0684575585	-0.0049264407	0.016898036	0.0726113191	-0.0624536954	0.0437754153	0.1612381129	0.1885897428	-0.0113327959	-0.1420305903	0.1351304592	-0.0978471419	-0.1624774398	-0.04662896	-0.1190404543	0.2855252876	0.0032147989	0.0105487758	0.155543925	0.2129575043	0.0190343305	-0.0651410996	-0.0234671174	0.1387557534	-0.0324317699	0.0821680647	-0.0526501405	0.1338469847	-0.0011491401	0.0656535889	-0.0822581089	0.0475390071	0.1749661663	0.1477811256	-0.0744723037	-0.0053853245	-0.1916864761	0.131407917	-0.113436504	0.0107199166	0.1883023473	-0.0527810119	0.1211281389	0.0714871597	0.0963232981	0.1157891579	-0.1655756526	0.2627731327	-0.0290445467	0.0474688111	0.2020643093	-0.0483841858	0.0480010663	0.0022645929	-0.2145501007	-0.1014447274	0.2132389814	-0.1780155644	0.0501639289	0.1087141643	-0.2569586838	-0.1050442091	0.2035071949	-0.0280073139	-0.0588061845	-0.0492441281	-0.2453591695	0.0603904642	0.0283043391	0.264987313	0.0798880744	0.0348224852	0.026397217	0.1280491483	-0.0730729576	0.32477191	0.0001848066	0.1111618695	0.1050397497	0.0950847397	0.0816600968	0.0652556849	0.004215288477269	-0.0128808277038955	0.0001659157223374	1.7768656946596803e-05	-0.0341006174024869	-0.0452008189111124	0.0011628521072307	0.0020431140302351	0.1977003046244903	-0.0609127355617857	0.0390854104486162	0.00371036135362	-0.0123392234312376	-0.0096829831538201	0.000152256434886	9.376016275716576e-05	0.0013953658504504	0.0031870043621435	1.0156996804321696e-05	1.947045856603168e-06	0.0027057219610054	0.0018515983062155	3.428416287580109e-06	7.320931330266908e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
